City,Place,Review,Rating,Name,Date,Raw_Review
Bharmour,Chaurasi Temple,oasis peace town bharmour single temple collection temples sprawling complex hill bharmour main deity mahadev largest temple dedicated,8.0,Anonymous,,"This is an oasis of peace in the town of Bharmour. It's not a single temple, a collection of 84 temples sprawling around a complex, on top of a hill in Bharmour.

The main deity is Mahadev, who has the largest temple dedicated to him...."
Bharmour,Swami Kartikeya Temple,swami kartikeya temple located near village kugti bharmour beautiful view snow covered mountains greenery temple beautiful waterfalls way kugti temple,8.0,Anonymous,,Swami kartikeya temple is located near village Kugti in Bharmour. You will see beautiful view of snow covered mountains and greenery from the temple. There are many beautiful waterfalls on the way to Kugti and temple.
Bharmour,Thala Waterfall,biggest perennial waterfall near bharmour year bigger excessive rainfall snowfall view lovely breathtaking governor amolak rattan kohli,8.0,Anonymous,,"This is the biggest and perennial waterfall near Bharmour . This year it is much bigger because of excessive rainfall and snowfall . The view is lovely and breathtaking . 
Governor Amolak Rattan Kohli"
Bharmour,Hadsar Waterfall,waterfall visible hadsar really enjoy beauty waterfall need kilometer ahead near waterfall,8.0,Anonymous,,this waterfall is visible from Hadsar but to really enjoy the beauty of the waterfall you need to go one kilometer ahead near the waterfall.
Bharmour,Bharmani Mata Temple,hello friends chetan singh group recently visited chamba afterthat planning visit bharmour specially bharmani temple roads chamba bharmour scarry amazing suggest bharmour book local taxi bharmani dangerous road nature beauty,8.0,Anonymous,,Hello Friends My name is chetan singh my group recently visited Chamba.afterthat all are planning to visit Bharmour and specially bharmani temple.Roads of chamba to Bharmour Scarry and amazing.everyone suggest when go to Bharmour book a local taxi to bharmani dangerous road and nature beauty...
Bharmour,Ghared Waterfall,nice waterfall visit bharmour big waterfall located good place need walk little reach waterfall worth reach definitely recommend place,8.0,Anonymous,,"Nice waterfall to visit in Bharmour, Its not very big waterfall but is located at very good place. You need to walk a little to reach the waterfall but its worth it once you reach there.  Definitely recommend this place."
Bharmour,Kaksen - Bhagsen Waterfalls,waterfalls km away bharmour way kugti kaksen waterfall looks spectacular water bhagsen waterfall waterfalls kugti walidlife sanctuary area,6.0,Anonymous,,These waterfalls are around 20 km away from Bharmour on the way to Kugti. Kaksen waterfall looks spectacular although it has less water than Bhagsen waterfall. These waterfalls are in Kugti walidlife sanctuary area
Bharuch,Zarwani Waterfall,zawani waterfall nice specially monsoon time nice view good day picnic good fun,8.0,Anonymous,,Zawani waterfall is very nice. Specially in monsoon time very nice view. Good for one day picnic. We had good fun.
Bharuch,Bharuch Fort,bharuch fort principal attraction city bharuch constructed ad siddhraj jaysinh famous rulers belonging solanki dynasty aerial view beautiful river narmada climbing fort,8.0,Anonymous,,"Bharuch Fort is the principal attraction of the City Of Bharuch. It was constructed in 1791 AD by Siddhraj Jaysinh, one of the famous rulers belonging to the Solanki dynasty. One can have an aerial view of the beautiful River Narmada after climbing the fort...."
Bharuch,Bhrigu Rishi Temple,visited temple friend temple nice old statue temple cleaning outside inside temple thank,8.0,Anonymous,,I had visited this temple with my friend this temple is very nice many old statue are in this temple the cleaning outside and inside in this temple thank you
Bharuch,Shri Swaminarayan Mandir,temple located nh near zadeshwar chokdi cheap clean food served restaurant garden offer plenty area children play family enjoy evenings specially weekends lot people throng place,8.0,Anonymous,,This temple is located on NH8 near zadeshwar chokdi. Cheap clean food is served in the restaurant and garden offer plenty area for children to play and family to enjoy. Evenings specially weekends lot of people throng to this place.
Bharuch,"Shri Munisuvrat Swami Jain Temple, Bharuch",shri munisuvrat swami jain temple place jain religion maintained peaceful place architecture place wonderful,8.0,Anonymous,,"Shri Munisuvrat Swami Jain Temple, this place is for jain religion. well maintained and peaceful place. architecture of this place is wonderful"
Bharuch,Gayatri Mata Temple,nicely located banks narmada river temple gives peaceful atmosphere clean silent,8.0,Anonymous,,"nicely located on banks of narmada river, the temple gives peaceful atmosphere. it is clean and very silent."
Bharuch,Dashashwamedh Ghat,nice place near bharuch visit place family good place enjoyed lot,8.0,Anonymous,,"this is also one of nice place near to bharuch. i visit this place with family.
Good place. Enjoyed a lot."
Bharuch,Golden Bridge,good old place stands tall years happen pass bridge coming bharuch station ankleshwar took local rickshaw ride till driver proud place enjoyed,8.0,Anonymous,,Good old place and still stands tall after 100+ years! I happen to pass by this bridge when I was coming to Bharuch station from Ankleshwar. Took a local rickshaw ride till here. The driver was very proud of this place and so enjoyed the...
Bharuch,Shoolpaneshwar Wildlife Sanctuary,visit friends ultimate fun excited river flow crossings waterfall animals really adventurous miss,8.0,Anonymous,,"Must visit with friends
Ultimate fun 
Excited 
River flow crossings
Waterfall
Animals 
Really an adventurous one

Don't miss it"
Bharuch,Shitla Mata Temple,shitla mata temple old temple bharuch maintained clean temple peaceful place nice location,8.0,Anonymous,,Shitla Mata Temple is old temple in bharuch . well maintained and clean temple. peaceful place. nice location.
Bharuch,Shirdi Sai Baba Temple,visit baruch passed temple took blessing form gid said baba good temple temple maintenance great devotees came pray sai baba,8.0,Anonymous,,During my visit to Baruch I passed from this temple so I took blessing form gid said baba. This is a good temple. And temple was maintenance was great. Many devotees came to pray sai baba.
Bharuch,Sardar Bridge,nice bridge nice construction nice look heavy traffic nice management easy movement good driving skill required,8.0,Anonymous,,Nice  bridge. Nice construction and nice look. Heavy traffic but nice management for easy movement . Good driving skill required
Bharuch,Raichand Deepchand Library,excellent library located near collector office excellent collection books arranged facility borrow books time asset district,8.0,Anonymous,,This is an excellent Library located near the Collector Office. It has an excellent collection of Books and they are very well arranged. There is a facility to borrow 2 books at a time. An asset for the district
Bharuch,Ninai Waterfall,feels like heaven rainy season near km far away bharuch city nice place day picnic,8.0,Anonymous,,"It feels like heaven in rainy season.
it is near 70km far away from bharuch city
very nice place for one day picnic."
Bharuch,Nilkantheshwar,best location bharuch good temple near narmada ganga river view big area cover coming picnic spot day basis room,8.0,Anonymous,,"Best Location for Bharuch, Good Temple, Near Narmada and Ganga River View,Big Area cover, also coming for Picnic spot also, Day basis room ."
Bhatkal,Lord Shiva Temple,murudeshwar temple greatest lord shiva temple sea shore huge feet tall lord shiva statue seated position second largest shiva statue world sides temple surrounded beautiful beaches,8.0,Anonymous,,"MURUDESHWAR TEMPLE.
This is one of the greatest Lord Shiva temple in the sea shore with  a huge 123feet tall Lord Shiva statue in seated position which is second largest Shiva statue in the world. Both sides of the temple is surrounded by beautiful beaches..."
Bhatkal,Shri Chitrapur Math,religious place serene peaceful lots greenery nice rooms stay delicious prasadam helpful volunteers visit bhatkal shirali,8.0,Anonymous,,"Religious place, serene and peaceful, lots of greenery around, nice rooms to stay, delicious prasadam, helpful volunteers..must visit if you are in Bhatkal or Shirali"
Bhatkal,Bhatkal Light House,believe like getting light house rainy day watching storm coming superb thrilling experience bhatkal light house ofcourse pay small entry fee,8.0,Anonymous,,"Believe me , its nothing like getting at the top of a light house on a rainy day and watching the storm coming towards you! It was a superb thrilling experience at Bhatkal light house , ofcourse we have to pay a small entry fee..."
